Teaser Text,Tag Value,Teaser Normalizado
"Copa América Brasil 2019: Colombia dobla con contundencia a Argentina, mientras Perú empata con Venezuela en la Copa América. Copa América Brasil 2019: Perú empata sin goles con Venezuela, con el portero Faríñez y el VAR como claves para el empate",No,"copa américa brasil 2019 : colombia doblar con contundencia a argentina , mientras perú empatar con venezuela en el copa américa . copa américa brasil 2019 : perú empatar sin gol con venezuela , con el portero faríñez y el var como clave para el empate"
"Coronavirus: la bandera de España ilumina el edificio más alto del mundo, el Burj Khalifa de Dubai. El acto rinde tributo al personal sanitario español. Las proyecciones en la torre cuestan entre entre 70.000 y 100.000 dólares. Ya lució la rojigualda el Día de la Hispanidad. #coronavirus",No,"coronavirus : el bandera de españa iluminar el edificio más alto del mundo , el burj khalifa de dubai . el acto rendir tributar al personal sanitario español . el proyección en el torre costar entre entre 70000 y 100000 dólares . ya lucir el rojigualda el día de el hispanidad . # coronavirus"
"Comerciantes del Rastro acusan al Ayuntamiento de ""falta de colaboración"" para reabrir el mercadillo
https://t.co/icmQ9ZTL2e",No,"comerciante del rastro acusar al ayuntamiento de "" falta de colaboración "" para reabrir el mercadillo 
 https://t.co/icmq9ztl2e"
"Rutte, el más duro de los ‘halcones’ Holanda ha estado al frente de varios bloqueos en el seno de la UE, casi siempre por cuestiones económicas",No,"rutte , el más duro de el ‘ halcón ’ holanda haber estar al frente de varios bloqueo en el seno de el ue , casi siempre por cuestión económico"
"Por qué las “mujeres jodidas” de Charlize Theron la convirtieron en la última gran estrella de Hollywood
https://t.co/60mJEXxcIX",Clickbait,"por qué el “ mujer jodida ” de charlize theron él convertir en el último gran estrella de hollywood 
 https://t.co/60mjexxcix"
"El Gobierno y la Casa Real abordan el futuro de Juan Carlos I tras la crisis. Pedro Sánchez ha resucitado este jueves la propuesta de reformar la Constitución para eliminar la inviolabilidad del jefe del Estado

https://t.co/cUB2al1aYm",No,"el gobierno y el casa real abordar el futuro de juan carlos i tras el crisis . pedro sánchez haber resucitar este jueves el propuesta de reformar el constitución para eliminar el inviolabilidad del jefe del estado 

 https://t.co/cub2al1aym"
"Madrid sufrirá un trasvase de entre el 10 y el 13% del transporte público al coche tras la crisis de la Covid
https://t.co/AEoxGXgwGc",No,"madrid sufrir uno trasvase de entre el 10 y el 13% del transporte público al coche tras el crisis de el covid 
 https://t.co/aeoxgxgwgc"
"Raúl García es la gasolina del Athletic. Dos goles de Raúl García al Levante mantienen al Athletic vivo en la pelea por Europa
https://t.co/w59tEBnry1",No,"raúl garcía ser el gasolina del athletic . dos gol de raúl garcía al levante mantener al athletic vivo en el pelea por europa 
 https://t.co/w59tebnry1"
"Anderson David Salazar, de 16 años, permanece desaparecido desde el pasado 5 de septiembre de 2020. #ATENCIÓN | Anderson David Salazar, de 16 años, está desaparecido desde el 5 de septiembre del 2020 »",No,"anderson david salazar , de 16 año , permanecer desaparecido desde el pasado 5 de septiembre de 2020 . # atención | anderson david salazar , de 16 año , estar desaparecido desde el 5 de septiembre del 2020 »"
"Pirlo sustituye a Sarri, despedido por la Juventus 12 horas después de caer en Champions. El equipo italiano, eliminado por el Lyon, apuesta por el excentrocampista, que se estrena en los banquillos. Informa @Lafolhaseca",No,"pir él sustituir a sarri , despedido por el juventus 12 hora después de caer en champions . el equipo italiano , eliminado por el lyon , apostar por el excentrocampista , que él estrenar en el banquillo . informar @lafolhaseca"
"José Luis Cuerda, sin subterfugios. La guionista @virginiayr, discípula y amiga de José Luis Cuerda, recuerda al maestro:

https://t.co/IrfgEsYbOC",No,"josé luis cuerda , sin subterfugio . el guionista @virginiayr , discípulir y amiga de josé luis cuerda , recordar al maestro : 

 https://t.co/irfgesyboc"
"Andrés Arauz dice que se ingresarán recursos a la casación del caso sobornos para que Rafael Correa mantenga sus aspiraciones electorales
https://t.co/z9qwNnl7JB",No,"andrés arauz decir que él ingresar recurso a el casación del caso soborno para que rafael correa mantener su aspiración electoral 
 https://t.co/z9qwnnl7jb"
"La Policía Municipal descubre un bar abierto en La Cañada que escondía una plantación de marihuana
https://t.co/ue2BThNqsr",No,"el policía municipal descubrir uno bar abierto en el cañada que esconder uno plantación de marihuán 
 https://t.co/ue2bthnqsr"
"Día 56 de aislamiento en Wuhan: cero contagios de coronavirus. Casi tres meses después, empiezan a volver a sus casas los más de 42.000 médicos que se desplazaron a Wuhan,  epicentro de la epidemia, para aliviar lo que en enero era un sistema sanitario colapsado

https://t.co/jG9rCCgUGy",No,"día 56 de aislamiento en wuhan : cero contagio de coronavirus . casi tres mes después , empezar a volver a su casa el más de 42000 médico que él desplazar a wuhan ,   epicentro de el epidemia , para aliviar él que en enero ser uno sistema sanitario colapsado 

 https://t.co/jg9rccgugy"
"Los resultados de la primera vuelta en Francia, en cuarentena. Macron va a dirigirse a la nación esta. Podría suspender la segunda vuelta de las municipales, lo que anularía la primera, celebrada ayer con récord de abstención. 

https://t.co/SfT8W4oGYh",No,"el resultado de el primero vuelta en francia , en cuarentena . macron ir a dirigir él a el nación este . poder suspender el segundo vuelta de el municipal , él que anular el primero , celebrado ayer con récord de abstención . 

 https://t.co/sft8w4ogyh"
Barcelona goleó al Aucas y sigue en la lucha por ganar la primera etapa. #LigaPro | Barcelona se recupera en el campeonato y propicia una goleada al Aucas en el Monumental »,No,barcelona golear al aucas y seguir en el lucha por ganar el primero etapa . # ligapro | barcelona él recuperar en el campeonato y propiciar uno goleada al aucas en el monumental »
"El VAR decide jibarizar el fútbol. #OPINIÓN | ""El VAR ha transformado el fútbol en un juego donde prevalecen el milímetro, el miligramo y el frame televisivo. Al jugador se le convierte en un muñeco de futbolín, sin brazos, rígido y atado"". Por Santiago Segurola",No,"el var decidir jibarizar el fútbol . # opinión | "" el var haber transformar el fútbol en uno juego donde prevalecer el milímetro , el miligramo y el frame televisivo . al jugador él él convertir en uno muñeco de futbolín , sin brazo , rígido y atado "" . por santiago segurola"
"Investigadores, negacionistas, antivacunas y vendedores de humo... El quién es quién del coronavirus. Durante estos meses de pandemia se ha disparado el número de grupos “anticiencia” y han aflorado negacionistas del SARS-CoV2, conspiranoicos, antivacunas y vendedores de tratamientos ineficaces y peligrosos. Les ponemos cara",Clickbait,"investigador , negacionista , antivacuna y vendedor de humo ... el quién ser quién del coronavirus . durante este mes de pandemia él haber disparar el número de grupo “ anticiencia ” y haber aflorar negacionista del sars-cov2 , conspiranoico , antivacuna y vendedor de tratamiento ineficaz y peligroso . él poner cara"
"Armstrong cuenta su verdad: del maltrato de su padrastro a la ""fe ciega"" en el doctor Ferrari",No,"armstrong contar su verdad : del maltrato de su padrastro a el "" fe ciego "" en el doctor ferrari"
No hay dinero ni para crispar,No,no haber dinero ni para crispar
"Récord de Klay Thompson en la NBA: 14 triples en 27 minutos, la fantásticoa marca del jugador de Golden State Warriors",No,"récord de klay thompson en el nba : 14 triple en 27 minuto , el fantásticoa marca del jugador de golden state warriors"
"Lisa Campbell, primera mujer al frente de la Agencia Espacial  Canadiense. .@lisacampbellvac, la politóloga, abogada y funcionaria pública tomará el mando de la @csa_asc, fundada en 1989. Por @porrasferreyra",No,"lisa campbell , primero mujer al frente de el agencia espacial   canadiense . .@lisacampbellvac , el politóloga , abogado y funcionaria público tomar el mando de el @csa_asc , fundado en 1989 . por @porrasferreyra"
La Marina mexicana intercepta casi tres toneladas de cocaína en el Caribe. La @SEMAR_mx ha difundido un video en el que se aprecia un operativo para detener a una embarcación con 2.960 kilogramos de cocaína en el Caribe mexicano. Tres personas han sido detenidas,No,el marina mexicano intercepto casi tres tonelada de cocaína en el caribe . el @semar_mx haber difundir uno video en el que él apreciar uno operativo para detener a uno embarcación con 2960 kilogramo de cocaína en el caribe mexicano . tres persona haber ser detener
Este accesorio de pelo hace que llevar mascarilla a diario sea mucho más cómodo,Clickbait,este accesorio de pelo hacer que llevar mascarilla a diario ser mucho más cómodo
"""Un Chernóbil en cámara lenta en el fondo del mar"": la titánica tarea de reflotar submarinos soviéticos con material radioactivo del mar de Barents. Según un estudio, hay 18.000 objetos radiactivos en el océano Ártico, entre los que se encuentran 19 buques y 14 reactores.
https://t.co/hbVtCsgdp9",No,""" uno chernóbil en cámara lento en el fondo del mar "" : el titánico tarea de reflotar submarino soviético con material radioactivo del mar de barents . según uno estudio , haber 18000 objeto radiactivo en el océano ártico , entre el que él encontrar 19 buque y 14 reactor . 
 https://t.co/hbvtcsgdp9"
"Celaá plantea separar los espacios por edades en los colegios para ""perimetrar"" posibles brotes de  Covid-19",No,"celaá plantear separar el espacio por edad en el colegio para "" perimetrar "" posible brote de   covid-19"
"Ellas toman su sitio en el Museo del Prado. El @museodelprado recupera la obra de dos de las grandes pintoras del siglo XVI, Sofonisba Anguissola y Lavinia Fontana, que tuvieron el primer papel visibilizador de la mujer en el arte

https://t.co/plqA9Zo0aX",No,"ellas tomar su sitio en el museo del prado . el @museodelprado recuperar el obra de dos de el grande pintora del siglo xvi , sofonisba anguissola y lavinia fontana , que tener el primero papel visibilizador de el mujer en el arte 

 https://t.co/plqa9zo0ax"
"Los radicales mantienen la ola de sabotajes y llaman a una ""movilización nacional"" en el País Vasco y Navarra",No,"el radical mantener el ola de sabotaje y llamar a uno "" movilización nacional "" en el país vasco y navarra"
"Viaje en 360º a bordo del Al-Andalus, uno de los trenes más lujosos del mundo. En este vídeo inmersivo en alta resolución recorremos todos los encantos de una de las joyas ferroviarias de nuestro país: Al Andalus",No,"viaje en 360º a bordo del al-andalus , uno de el tren más lujoso del mundo . en este vídeo inmersivo en alto resolución recorrer todo el encanto de uno de el joya ferroviario de nuestro país : al andalus"
"Koundé ya sabe español. Monchi no dudó en pagar 25 millones al Girondins por Koundé, un futbolista entonces de 20 años con solo temporada y media en la Liga francesa. Y se ha convertido en uno de los mejores elementos del Sevilla, tercero en la tabla antes de recibir hoy al Barça",No,"koundé ya saber español . monchi no dudar en pagar 25 millón al girondins por koundé , uno futbolista entonces de 20 año con solo temporada y medio en el liga francés . y él haber convertir en uno de el mejor elemento del sevilla , tercero en el tabla antes de recibir hoy al barça"
Fernando Simón ignoró alertas de Alemania y Francia sobre la Covid-19 en una cumbre europea. Fernando Simón ignoró alertas de #Alemania y #Francia sobre la #Covid_19 en una cumbre europea. Hay países que advirtieron el 18 de febrero sobre la falta de material sanitario y la gravedad del contagio. Lo cuentan @miguelgcorral y @juanmalamet ,No,fernando simón ignorar alerta de alemania y francia sobre el covid-19 en uno cumbre europeo . fernando simón ignorar alerta de # alemania y # francia sobre el # covid_19 en uno cumbre europeo . haber país que advertir el 18 de febrero sobre el falta de material sanitario y el gravedad del contagio . él contar @miguelgcorral y @juanmalamet
